87;-117.820414;33.846657
88;-117.878519;33.866325
89;-117.877697;33.863605
90;-117.876108;33.858698
91;-117.875744;33.857254
92;-117.875352;33.855428
93;-117.875912;33.845191
94;-117.875874;33.841707
95;-117.875967;33.834541
96;-117.875867;33.821542
97;-117.877072;33.814571
98;-117.879434;33.808584
99;-117.879064;33.802357
100;-117.877343;33.798271
101;-117.878696;33.793596
102;-117.879788;33.785388
103;-117.880089;33.785801
104;-117.878922;33.793924
105;-117.877753;33.798107
106;-117.880029;33.803643
107;-117.879865;33.808564
108;-117.877351;33.814781
109;-117.876271;33.821387
110;-117.87629;33.835499
111;-117.876243;33.84168
112;-117.876267;33.846225
113;-117.875899;33.854851
114;-117.876136;33.857177
115;-117.877543;33.861498
116;-117.878435;33.86462
117;-117.878846;33.866266
118;-118.000095;33.771784
119;-117.996012;33.771482
120;-117.987745;33.770955
121;-117.980942;33.770293
122;-117.976698;33.76769
123;-117.966972;33.765974
124;-117.961769;33.765984
125;-117.955929;33.766063
126;-117.940459;33.766138
127;-117.93463;33.76619
128;-117.928084;33.766194
129;-117.923398;33.766783
130;-117.916779;33.769219
131;-117.909616;33.772154
132;-117.900533;33.776716
133;-117.896755;33.7786
134;-117.894171;33.779132
135;-117.887283;33.779056
136;-117.885287;33.779097
137;-117.878209;33.779078
138;-117.87015;33.778389
139;-117.856442;33.777037
140;-117.848599;33.775337
141;-117.834082;33.77775
142;-117.835502;33.776226
143;-117.84898;33.775091
144;-117.856601;33.776856
145;-117.870225;33.778135
146;-117.87117;33.77818
147;-117.879777;33.778814
148;-117.889328;33.778729
149;-117.892169;33.778767
150;-117.896164;33.778323
151;-117.900435;33.776528
152;-117.907833;33.772671
153;-117.9167;33.768874
154;-117.925617;33.766023
155;-117.928062;33.76602
156;-117.934643;33.765895
157;-117.940482;33.765855
158;-117.953621;33.765777
159;-117.95951;33.765747
160;-117.967652;33.765678
161;-117.976027;33.766822
162;-117.980931;33.770043
163;-117.988445;33.770738
164;-117.996928;33.771231
165;-118.000095;33.771399
166;-118.005976;33.856189
167;-118.00187;33.856211
168;-117.994384;33.856271
169;-117.985254;33.856559
170;-117.979276;33.858181
171;-117.972628;33.856302
172;-117.969623;33.855344
173;-117.965207;33.853993
174;-117.962395;33.853969
175;-117.955713;33.854154
176;-117.944976;33.854372
177;-117.9391;33.854343
178;-117.927481;33.85409
179;-117.916303;33.85412
180;-117.89341;33.854254
181;-117.88642;33.854208
182;-117.883035;33.853196
183;-117.87951;33.851588
184;-117.869256;33.847163
185;-117.865425;33.846674
186;-117.858571;33.847344
187;-117.851912;33.848963
188;-117.837923;33.8513
189;-117.831695;33.847118
190;-117.830731;33.845966
191;-117.837964;33.850953
192;-117.852751;33.848316
193;-117.861451;33.846372
194;-117.86541;33.846213
195;-117.872639;33.848116
196;-117.880756;33.851726
197;-117.883217;33.852872
198;-117.885972;33.853702
199;-117.892817;33.85404
200;-117.915617;33.853712
201;-117.927436;33.853823
202;-117.93904;33.853868
203;-117.944798;33.853838
204;-117.956181;33.853821
205;-117.962667;33.853673
206;-117.965417;33.853841
207;-117.971668;33.855719
208;-117.98505;33.858481
209;-117.984234;33.85683
210;-117.987148;33.856012
211;-117.994831;33.855945
212;-118.002065;33.855901
213;-118.005969;33.855893
214;-117.990512;33.862221
215;-117.987676;33.860454
216;-117.985611;33.859433
217;-117.974615;33.854136
218;-117.971314;33.851935
219;-117.964138;33.848308
220;-117.955735;33.843628
221;-117.942135;33.836257
222;-117.932641;33.832839
223;-117.928495;33.829282
224;-117.919286;33.819542
225;-117.912778;33.813279
226;-117.905411;33.806339
227;-117.897589;33.799309
228;-117.889618;33.791794
229;-117.884667;33.786631
230;-117.881834;33.783555
231;-117.874738;33.777433
232;-117.87179;33.773913
233;-117.870686;33.772546
234;-117.871069;33.772218
235;-117.873057;33.774839
236;-117.877387;33.779364
237;-117.878213;33.780185
238;-117.883021;33.784211
239;-117.885361;33.786759
240;-117.894153;33.795312
241;-117.900557;33.801393
242;-117.906862;33.807104
243;-117.913998;33.81382
244;-117.916628;33.816352
245;-117.931658;33.831705
246;-117.941136;33.835328
247;-117.954354;33.842395
248;-117.963961;33.847975
249;-117.972703;33.85239
250;-117.975397;33.854229
251;-117.981438;33.85713
252;-117.989805;33.861358
253;-117.990651;33.861934
254;-117.827188;33.787819
255;-117.829671;33.787831
256;-117.832357;33.787798
257;-117.82209;33.810449
258;-117.830861;33.810387
259;-117.832655;33.810003
260;-117.833883;33.834089
261;-117.836165;33.835008
262;-117.84911;33.853271
263;-117.851637;33.767409
264;-117.853159;33.775091
265;-117.85313;33.776176
266;-117.853026;33.787807
267;-117.852954;33.809132
268;-117.852897;33.815753
269;-117.852265;33.835631
270;-117.852411;33.842581
271;-117.85478;33.846821
272;-117.856092;33.849009
273;-117.857319;33.851123
274;-117.862155;33.86501
275;-117.862884;33.870988
276;-117.8848;33.773096
277;-117.886444;33.789275
278;-117.876892;33.795769
279;-117.878317;33.795739
280;-117.882564;33.796097
281;-117.866989;33.809028
282;-117.871089;33.806267
283;-117.879072;33.806089
284;-117.881781;33.806077
285;-117.883403;33.805605
286;-117.886595;33.803464
287;-117.868137;33.815699
288;-117.874223;33.818123
289;-117.878517;33.818043
290;-117.873988;33.837509
291;-117.878399;33.838164
292;-117.872038;33.847428
293;-117.876651;33.861498
294;-117.878404;33.861037
295;-117.883163;33.859822
296;-117.89065;33.774338
297;-117.889338;33.777771
298;-117.888835;33.780069
299;-117.890817;33.789016
300;-117.889161;33.796113
301;-117.889164;33.799575
302;-117.889184;33.803347
303;-117.889222;33.818177
304;-117.889203;33.840014
305;-117.889222;33.847267
306;-117.889242;33.853527
307;-117.889216;33.854831
308;-117.889361;33.859715
309;-117.889437;33.863098
310;-117.90298;33.774427
311;-117.90078;33.803371
312;-117.892904;33.840286
313;-117.906215;33.774417
314;-117.906146;33.775857
315;-117.906146;33.788858
316;-117.906363;33.796157
317;-117.906598;33.803352
318;-117.906043;33.810602
319;-117.908031;33.818093
320;-117.91414;33.836631
321;-117.917746;33.84727
322;-117.920281;33.759641
323;-117.920367;33.767082
324;-117.92037;33.768469
325;-117.920153;33.774319
326;-117.914905;33.777534
327;-117.914945;33.78874
328;-117.915043;33.796118
329;-117.91524;33.803378
330;-117.915361;33.818086
331;-117.916762;33.82559
332;-117.919494;33.834134
333;-117.92378;33.847201
334;-117.924169;33.850225
335;-117.924246;33.853081
336;-117.924246;33.854358
337;-117.924272;33.859496
338;-117.924316;33.866218
339;-117.919633;33.818099
340;-117.923487;33.774358
341;-117.923783;33.788819
342;-117.923842;33.795921
343;-117.924039;33.803338
344;-117.922135;33.818078
345;-117.927034;33.832611
346;-117.93016;33.832593
347;-117.934915;33.832464
348;-117.937641;33.759523
349;-117.93776;33.765283
350;-117.93776;33.766911
351;-117.937898;33.77419
352;-117.940857;33.779714
353;-117.941222;33.788621
354;-117.94138;33.795802
355;-117.94137;33.803102
356;-117.941633;33.817897
357;-117.941386;33.832463
358;-117.941679;33.847031
359;-117.94183;33.853393
360;-117.941771;33.854699
361;-117.9418;33.859284
362;-117.94186;33.866674
363;-117.957572;33.846982
364;-117.954824;33.759444
365;-117.955002;33.764751
366;-117.954992;33.766753
367;-117.955041;33.774082
368;-117.95877;33.779399
369;-117.958701;33.788582
370;-117.958582;33.795802
371;-117.958796;33.803102
372;-117.958928;33.8177
373;-117.958993;33.832365
374;-117.958863;33.844864
375;-117.959101;33.847019
376;-117.959264;33.853253
377;-117.959239;33.85461
378;-117.959313;33.859196
379;-117.959338;33.866545
380;-117.972343;33.759286
381;-117.972433;33.765128
382;-117.972461;33.766669
383;-117.972614;33.771734
384;-117.9751;33.773983
385;-117.97543;33.788473
386;-117.975627;33.795487
387;-117.975828;33.803036
388;-117.975894;33.817503
389;-117.97591;33.832266
390;-117.976046;33.846686
391;-117.976243;33.854266
392;-117.976252;33.856577
393;-117.976243;33.857761
394;-117.976205;33.859122
395;-117.976353;33.866298
396;-117.98207;33.859106
397;-117.989747;33.764435
398;-117.989905;33.766408
399;-117.991641;33.769663
400;-117.992685;33.772649
401;-117.992746;33.773747
402;-117.9928;33.788513
403;-117.992978;33.795556
404;-117.993215;33.802835
405;-117.993155;33.817394
406;-117.993451;33.832013
407;-117.997816;33.846673
408;-117.998013;33.855018
409;-117.997994;33.85705
410;-117.998073;33.858944
411;-117.998112;33.863126
412;-118.001855;33.788513
413;-118.002092;33.802835
414;-118.002033;33.817394
415;-118.00227;33.832013
416;-118.002206;33.84671
